filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2021-06-21,2021-06-21 20:03:38+00:00,0001045810-21-000106,xslF345X03/wf-form4_162430580240916.xml,4,NVDA
2021-06-17,2021-06-17 22:20:13+00:00,0001225208-21-009522,xslF345X03/doc4.xml,4,NVDA
2021-06-16,2021-06-16 22:18:24+00:00,0001045810-21-000097,xslF345X03/wf-form4_162388188884201.xml,4,NVDA
2021-06-15,2021-06-15 20:51:11+00:00,0001636665-21-000004,xslF345X03/wf-form4_162379025248123.xml,4,NVDA
2021-06-08,2021-06-08 23:27:30+00:00,0001225208-21-009099,xslF345X03/doc4.xml,4,NVDA
2021-06-08,2021-06-08 20:12:01+00:00,0001045810-21-000095,xslF345X03/wf-form4_162318309062330.xml,4,NVDA
2021-06-08,2021-06-08 20:11:27+00:00,0001045810-21-000094,xslF345X03/wf-form4_162318305050275.xml,4,NVDA
2021-06-08,2021-06-08 20:10:47+00:00,0001045810-21-000093,xslF345X03/wf-form4_162318302792011.xml,4,NVDA
2021-06-08,2021-06-08 20:10:20+00:00,0001045810-21-000092,xslF345X03/wf-form4_162318296467604.xml,4,NVDA
2021-06-08,2021-06-08 20:09:15+00:00,0001045810-21-000091,xslF345X03/wf-form4_162318291729365.xml,4,NVDA
2021-06-08,2021-06-08 20:08:25+00:00,0001045810-21-000090,xslF345X03/wf-form4_162318288355826.xml,4,NVDA
2021-06-08,2021-06-08 20:08:01+00:00,0001045810-21-000089,xslF345X03/wf-form4_162318285899499.xml,4,NVDA
2021-06-08,2021-06-08 20:07:35+00:00,0001045810-21-000088,xslF345X03/wf-form4_162318283733408.xml,4,NVDA
2021-06-08,2021-06-08 20:07:12+00:00,0001045810-21-000087,xslF345X03/wf-form4_162318281325324.xml,4,NVDA
2021-06-08,2021-06-08 20:06:50+00:00,0001045810-21-000086,xslF345X03/wf-form4_162318276774570.xml,4,NVDA
2021-06-08,2021-06-08 18:25:04+00:00,0001219888-21-000004,xslF345X03/wf-form4_162317668272391.xml,4,NVDA
2021-06-02,2021-06-02 22:13:12+00:00,0001045810-21-000070,xslF345X03/wf-form4_162267197622209.xml,4,NVDA
2021-06-02,2021-06-02 22:08:17+00:00,0001045810-21-000068,xslF345X03/wf-form4_162267167465907.xml,4,NVDA
2021-04-15,2021-04-16 00:05:29+00:00,0001045810-21-000049,xslF345X03/wf-form4_161853149023949.xml,4,NVDA
2021-04-13,2021-04-13 20:34:47+00:00,0001045810-21-000048,xslF345X03/wf-form4_161834605652621.xml,4,NVDA
2021-04-06,2021-04-06 20:55:48+00:00,0001045810-21-000041,xslF345X03/wf-form4_161774248584354.xml,4,NVDA
2021-03-18,2021-03-19 00:04:39+00:00,0001045810-21-000040,xslF345X03/wf-form4_161611226271705.xml,4,NVDA
2021-03-18,2021-03-19 00:04:20+00:00,0001045810-21-000039,xslF345X03/wf-form4_161611224160168.xml,4,NVDA
2021-03-18,2021-03-19 00:03:58+00:00,0001045810-21-000038,xslF345X03/wf-form4_161611222335119.xml,4,NVDA
2021-03-18,2021-03-19 00:03:38+00:00,0001045810-21-000037,xslF345X03/wf-form4_161611219571062.xml,4,NVDA
2021-03-18,2021-03-19 00:03:08+00:00,0001045810-21-000036,xslF345X03/wf-form4_161611217132405.xml,4,NVDA
2021-03-18,2021-03-19 00:02:45+00:00,0001045810-21-000035,xslF345X03/wf-form4_161611214751853.xml,4,NVDA
2021-03-12,2021-03-12 21:02:47+00:00,0001045810-21-000030,xslF345X03/wf-form4_161558293746810.xml,4,NVDA
2021-03-04,2021-03-05 01:21:21+00:00,0001045810-21-000028,xslF345X03/wf-form4_161490726119716.xml,4,NVDA
2021-03-04,2021-03-05 01:20:58+00:00,0001045810-21-000027,xslF345X03/wf-form4_161490723714657.xml,4,NVDA
2021-03-04,2021-03-05 01:20:33+00:00,0001045810-21-000026,xslF345X03/wf-form4_161490720625350.xml,4,NVDA
